"estado";"cidade";"bairro";"cep";"logradouro";"latitude";"longitude";"altitude";"ddd";"cod_IBGE"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790682";"Avenida Miguel Antônio Fernandes";-23,0094427;-43,4781804;4,1;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790700";"Rua Leônidas do Amaral Araújo";-23,0128406;-43,4791237;5;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790701";"Avenida das Américas";-23,0141711;-43,4664603;13,2;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790707";"Avenida Aldemir Martins";-23,0035573;-43,4397724;2;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790710";"Avenida Alfredo Balthazar da Silveira";-23,0150497;-43,4473918;8,6;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790877";"Estrada do Pontal";-23,0249208;-43,5010964;15,3;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790880";"Rua Luiz Carlos Sarolli";-23,0223177;-43,5099364;3;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790883";"Rua Teixeira Heizer";-23,0102457;-43,4625868;8,5;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790900";"Estrada Benvindo de Novaes 2555";-23,0165974;-43,464355;11,1;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22793082";"Avenida das Américas";-23,0007132;-43,4148201;8,6;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22793100";"Avenida Rachel de Queiroz";-22,9924288;-43,3775166;3,1;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22793312";"Avenida Cândido Portinari";-22,9973822;-43,4088247;6,6;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22793319";"Avenida Rosauro Estellita";-22,9973379;-43,4049176;7,2;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22795006";"Avenida Lúcio Costa";-23,0106091;-43,3651094;14,6;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795008";"Avenida Lúcio Costa";-23,0226592;-43,4490462;10,4;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795026";"Rua Zelio Valverde";-23,0281925;-43,4806393;6,1;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795045";"Rua José Américo de Almeida";-23,0224345;-43,4539367;11,5;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795050";"Rua Geraldo Irênio Joffily";-23,0292864;-43,4773063;12,9;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795076";"Rua Tieta do Agreste";-23,0214328;-43,485679;8,6;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795078";"Avenida Genaro de Carvalho";-23,0136663;-43,4634068;11,7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795080";"Rua Presidente Nereu Ramos";-23,0263869;-43,46365;11,6;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795090";"Rua Demosthenes Madureira de Pinho";-23,0252593;-43,4630099;12;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795110";"Rua Desembargador Oscar Tenório";-23,0257594;-43,4639112;13,3;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795165";"Rua Marechal Olympio Falconiere";-23,0244276;-43,4599741;14,2;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795200";"Rua Henrique Stamile Coutinho";-23,0202028;-43,464254;10,4;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795225";"Rua Mário Faustino";-23,0195245;-43,4617929;10,5;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795250";"Rua Antero Manoel de Sá Filho";-23,0250613;-43,4905625;7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795255";"Rua Murilo de Araújo";-23,018924;-43,4628771;12,5;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795260";"Rua Humberto Cozzo";-23,0178748;-43,4615768;10;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795285";"Rua Le Corbusier";-23,0247169;-43,4872852;6;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795290";"Avenida Ailton Henrique da Costa";-23,0233363;-43,4853633;9,7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795300";"Rua Cláudio Abramo";-23,0236584;-43,4870232;8,4;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795310";"Rua Gelse Paciello da Motta";-23,0136663;-43,4634068;11,7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795315";"Rua Salvador de Mesquita";-23,0182937;-43,457309;10,4;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795320";"Rua Clementina de Jesus";-23,0242875;-43,4846307;7,3;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795325";"Rua Roberval Cordeiro de Farias";-23,0175173;-43,457172;7,8;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795380";"Rua Albano de Carvalho";-23,021103;-43,4733618;11,7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795390";"Rua Alberto Bianchi";-23,022825;-43,4798347;10,2;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795395";"Rua Cecília Meireles";-23,014979;-43,461902;15,1;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795410";"Rua General Landri Gonçalves";-23,0229163;-43,4775353;10;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795430";"Rua Flávio de Aquino";-23,0251844;-43,4851852;5,6;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795440";"Rua Carlos Galhardo";-23,0184501;-43,4609717;10,5;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795445";"Avenida Jarbas de Carvalho";-23,0221035;-43,4711466;9,6;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795450";"Rua Alfredo Mesquita";-23,019845;-43,4604297;9,4;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795455";"Rua Luiz Paulistano";-23,0218271;-43,4731396;10,3;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795465";"Rua Joaquim Moreira Neves";-23,0208077;-43,4683931;9,3;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795491";"Rua Joaquim da Silveira";-23,0199567;-43,4689117;11,7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795520";"Rua Leiloeiro Ernani Mello";-23,0136663;-43,4634068;11,7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795570";"Avenida Gilka Machado";-23,0136663;-43,4634068;11,7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795589";"Avenida Paulo Tapajós";-23,0309669;-43,4768452;9,6;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795641";"Avenida Henfil";-23,0136663;-43,4634068;11,7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795650";"Rua Senador Rui Carneiro";-23,0136663;-43,4634068;11,7;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795712";"Estrada Benvindo de Novaes";-23,0136663;-43,4634068;11,7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795720";"Rua José Affonso Neto";-23,0194408;-43,4666554;11,7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22795850";"Rua Governador Raul Veiga";-23,0223346;-43,4517747;14,5;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23016010";"Rua José Francisco de Sousa Porto";-22,9109573;-43,5379354;31,6;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23017000";"Estrada dos Caboclos";-22,9035842;-43,5662438;24,1;21;"3304557"
"RJ";"Rio de Janeiro";"Pedra de Guaratiba";"23026280";"Estrada do Catruz";-22,9923388;-43,6430889;18,4;21;"3304557"
"RJ";"Rio de Janeiro";"Guaratiba";"23030000";"Rua Agostinho de Castro";-22,9738195;-43,5933744;8,8;21;"3304557"
"RJ";"Rio de Janeiro";"Guaratiba";"23032040";"Rua Alões";-22,9658664;-43,650461;17,2;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23035380";"Estrada do Magarça";-22,9035842;-43,5662438;24,1;21;"3304557"
"RJ";"Rio de Janeiro";"Guaratiba";"23036060";"Estrada Cabuçu de Baixo";-22,9445101;-43,5820927;12,8;21;"3304557"
"RJ";"Rio de Janeiro";"Guaratiba";"23036085";"Rua Rosada";-22,9433017;-43,5724719;9,3;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23036150";"Estrada do Mato Alto";-22,9035842;-43,5662438;24,1;21;"3304557"
"RJ";"Rio de Janeiro";"Guaratiba";"23036300";"Rua General Moreira Lima";-22,9386752;-43,5727724;22,4;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23036320";"Rua Eulino Nogueira";-22,9349293;-43,5718549;27,7;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23040150";"Estrada Cachamorra";-22,9369905;-43,5580592;23,7;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23040550";"Estrada do Moinho";-22,9204325;-43,5425425;26;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23042540";"Rua Jorge Sampaio";-22,9400562;-43,5606054;18,1;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23042560";"Avenida Mário Pedrosa";-22,9469837;-43,5671563;17,1;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23045000";"Rua Avaré";-22,9131576;-43,5617372;32,8;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23045030";"Rua Jicara";-22,912755;-43,5604088;28,9;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23045060";"Rua Professor Castilho";-22,9100926;-43,5646252;30,7;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23045100";"Rua da Flora";-22,9123633;-43,5574759;28,6;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23045160";"Rua Olinda Ellis";-22,9035842;-43,5662438;24,1;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23045190";"Estrada da Cambota";-22,9167912;-43,5601285;31,1;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Campo Grande";"23050160";"Avenida Maria Teresa";-22,9056628;-43,5660006;26,9;21;"3304557"
"RJ";"Rio de Janeiro";"Campo Grande";"23052110";"Rua José Ferreira";-22,8730923;-43,5702162;23,6;21;"3304557"
